run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,view_history,task,correct_response,accuracy,screen_id,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,study_id,session_id,group,question_order,block,correct
28,1,"""","""","""","""","""",image-keyboard-response,132,341893,0.0-18.0-1.7,"""",447.5,img/heart_right.png,j,"""",response,j,1,"""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",4
28,1,"""","""","""","""","""",image-keyboard-response,133,342159,0.0-18.0-0.8,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",4
28,1,"""","""","""","""","""",image-keyboard-response,134,342958,0.0-18.0-1.8,"""",797.2999999523163,img/flower_left.png,j,"""",response,j,1,"""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",4
28,1,"""","""","""","""","""",image-keyboard-response,135,343459,0.0-18.0-0.9,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",4
28,1,"""","""","""","""","""",image-keyboard-response,136,344518,0.0-18.0-1.9,"""",1058.1000000238419,img/flower_right.png,f,"""",response,f,1,"""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",4
28,1,"""","""","""","""","""",html-keyboard-response,137,347313,0.0-19.0,"""",2794.600000023842,"<p>You responded correctly on 90% of the trials.</p>
      <p>Your average response time was 786ms.</p>
      <p>Press any key to finish the cognitive experiment!</p>",j,"""",debrief,"""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
28,1,"""","""","""","""","""",html-button-response,138,349591,0.0-20.0,"""",2277.399999976158,"<p>Thank you for your participation! </p><p>The last thing will be a series of questions to capture demographic information.<p><p>When you are ready to answer a few questions, please press START.</p>",0,"""","""","""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
28,1,"""","""","""","""","""",survey-text,139,360600,0.0-21.0,"""",9249.199999928474,"""","{""Q0"":""29"",""Q1"":""01/02/1993"",""Q2"":""White""}","""",age,"""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
28,1,"""","""","""","""","""",survey-multi-choice,140,373356,0.0-22.0,"""",12754.100000023842,"""","{""Q0"":""Masters degree"",""Q1"":""Full-time student""}","""",ses,"""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"[0,1]",""""
28,1,"""","""","""","""","""",survey-multi-choice,141,378764,0.0-23.0,"""",5404,"""","{""Q0"":""20000""}","""",income,"""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,[0],""""
28,1,"""","""","""","""","""",survey-multi-choice,142,381143,0.0-24.0,"""",2375.899999976158,"""","{""Q0"":""2""}","""",household_size,"""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,[0],""""
28,1,"""","""","""","""","""",html-button-response,143,382296,0.0-25.0,"""",1148.2999999523163,<p>Thanks! You have finished the entire study.</p><p>Please press FINISH to save your data and return to Prolific for compensation.</p>,0,"""","""","""","""","""",2021-11-15 03:34:31,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,true,"""","""","""","""",fullscreen,0,2370,0.0-0.0,"""","""","""","""","""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,true,false,[],[],[],preload,1,3488,0.0-1.0,"""","""","""","""","""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-button-response,2,4640,0.0-2.0,"""",1151,<p>Welcome! Thank you so much for participating in this study. Press START to begin.</p><br>,0,"""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-button-response,3,5483,0.0-3.0,"""",842,"<p>First, you will review a series of hypothetical scenarios each related to finances</p><br><p>Please think about each scenario carefully for approximately <strong>one minute</strong>.</p><br><p>Please reflect and process the scenario as if it were actually happening. Questions will be there to help guide your thinking.</p><p>When you are ready to begin, please press REVIEW to begin the study.",0,"""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,4,6750,0.0-4.0-0.0,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,5,36761,0.0-4.0-1.0,"""",null,scarcity/easy/scenario4.png,null,"""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",survey-multi-choice,6,48066,0.0-4.0-2.0,"""",11298,"""","{""Q0"":""Yes"",""Q1"":""No""}","""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"[0,1]",""""
29,1,"""","""","""","""","""",image-keyboard-response,7,48320,0.0-4.0-0.1,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,8,78336,0.0-4.0-1.1,"""",null,scarcity/easy/scenario2.png,null,"""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",survey-multi-choice,9,83410,0.0-4.0-2.1,"""",5072,"""","{""Q0"":""Yes"",""Q1"":""Yes""}","""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"[0,1]",""""
29,1,"""","""","""","""","""",image-keyboard-response,10,84664,0.0-4.0-0.2,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,11,114679,0.0-4.0-1.2,"""",null,scarcity/easy/scenario1.png,null,"""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",survey-multi-choice,12,120262,0.0-4.0-2.2,"""",5580,"""","{""Q0"":""Yes"",""Q1"":""Yes""}","""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"[0,1]",""""
29,1,"""","""","""","""","""",image-keyboard-response,13,121765,0.0-4.0-0.3,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,14,151779,0.0-4.0-1.3,"""",null,scarcity/easy/scenario3.png,null,"""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",survey-multi-choice,15,168130,0.0-4.0-2.3,"""",16351,"""","{""Q0"":""Yes"",""Q1"":""Yes""}","""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"[0,1]",""""
29,1,"""","""","""","""","""",html-button-response,16,174048,0.0-5.0,"""",5915,"<p>You have finished reviewing each scenario!</p><p>We will now begin the cognitive experiment.<p><p>When you are ready to begin the cognitive game, please press START.</p>",0,"""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",instructions,17,196598,0.0-6.0-0.0,"""",20798,"""","""","[{""page_index"":0,""viewing_time"":2761},{""page_index"":1,""viewing_time"":706},{""page_index"":2,""viewing_time"":1131},{""page_index"":3,""viewing_time"":755},{""page_index"":4,""viewing_time"":6731},{""page_index"":5,""viewing_time"":6006},{""page_index"":6,""viewing_time"":2708}]","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-button-response,18,198484,0.0-6.0-1.0,"""",1882,begin_practice.png,0,"""","""","""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,19,201236,0.0-6.0-2.0-0.0,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,20,201981,0.0-6.0-2.0-1.0,"""",731.0000000000291,img/flower_right.png,f,"""",practice,f,1,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-keyboard-response,21,202985,0.0-6.0-2.0-2.0,"""",null,CORRECT!,null,"""","""","""","""",feedback,2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,22,203737,0.0-6.0-2.0-0.1,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,23,204220,0.0-6.0-2.0-1.1,"""",481,img/flower_right.png,f,"""",practice,f,1,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-keyboard-response,24,205221,0.0-6.0-2.0-2.1,"""",null,CORRECT!,null,"""","""","""","""",feedback,2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,25,206223,0.0-6.0-2.0-0.2,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,26,207406,0.0-6.0-2.0-1.2,"""",1168.999999999971,img/heart_left.png,j,"""",practice,f,0,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-keyboard-response,27,208408,0.0-6.0-2.0-2.2,"""",null,INCORRECT!,null,"""","""","""","""",feedback,2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,28,208661,0.0-6.0-2.0-0.3,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,29,209212,0.0-6.0-2.0-1.3,"""",533,img/flower_left.png,j,"""",practice,j,1,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-keyboard-response,30,210214,0.0-6.0-2.0-2.3,"""",null,CORRECT!,null,"""","""","""","""",feedback,2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,31,210716,0.0-6.0-2.0-0.4,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,32,211318,0.0-6.0-2.0-1.4,"""",600,img/flower_right.png,f,"""",practice,f,1,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-keyboard-response,33,212319,0.0-6.0-2.0-2.4,"""",null,CORRECT!,null,"""","""","""","""",feedback,2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,34,213071,0.0-6.0-2.0-0.5,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,35,213751,0.0-6.0-2.0-1.5,"""",677,img/flower_right.png,f,"""",practice,f,1,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-keyboard-response,36,214752,0.0-6.0-2.0-2.5,"""",null,CORRECT!,null,"""","""","""","""",feedback,2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,37,216754,0.0-6.0-2.0-0.6,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,38,217249,0.0-6.0-2.0-1.6,"""",494,img/heart_left.png,f,"""",practice,f,1,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-keyboard-response,39,218250,0.0-6.0-2.0-2.6,"""",null,CORRECT!,null,"""","""","""","""",feedback,2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,40,220004,0.0-6.0-2.0-0.7,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,41,220422,0.0-6.0-2.0-1.7,"""",402,img/heart_right.png,j,"""",practice,j,1,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",html-keyboard-response,42,221424,0.0-6.0-2.0-2.7,"""",null,CORRECT!,null,"""","""","""","""",feedback,2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,43,222676,0.0-6.0-2.0-0.8,"""",null,img/fixation.png,null,"""",fixation,"""","""","""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
29,1,"""","""","""","""","""",image-keyboard-response,44,223227,0.0-6.0-2.0-1.8,"""",549,img/flower_right.png,f,"""",practice,f,1,"""",2021-11-15 06:52:10,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,fc80173b241c556346404f5d33b3977b,"""","""",EASY,"""",""""
